State,County,County Type,Issuer Name,Metal Level,Plan Type,Rating Area,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Unemployment numerator,Unemployment denominator,Uninsured adults numerator,Uninsured adults denominator,Uninsured children numerator,Uninsured children denominator,Primary care physicians numerator,Primary care physicians denominator,Per capita income,Median household income,Median family income,Population
IL,WABASH,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,255,5728,487,6657,66,2616,5,11489,23350.0,46026.0,55611.0,11947.0
IL,WABASH,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,255,5728,487,6657,66,2616,5,11489,23350.0,46026.0,55611.0,11947.0
IL,WARREN,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 6,97.9,154.16,161.57,174.98,197.03,275.33,418.41,308.33,349.96,394.06,550.67,836.82,406.24,447.86,491.96,648.57,504.14,545.76,589.86,746.48,602.04,643.66,687.76,844.38,252.07,272.88,294.93,373.24,349.97,370.78,392.83,471.14,447.87,468.68,490.73,569.04,5000,0,12700,0,6250,12700,367,8691,881,9199,134,3948,7,17167,20047.0,41636.0,49623.0,17707.0
IL,WARREN,Urban,Coventry Health Care,Bronze,PPO,Rating Area 6,131.07,206.42,216.32,234.28,263.8,368.66,560.21,412.84,468.56,527.6,737.32,1120.42,543.91,599.63,658.67,868.39,674.98,730.7,789.74,999.46,806.05,861.77,920.81,1130.53,337.49,365.35,394.87,499.73,468.55,496.41,525.94,630.79,599.63,627.49,657.01,761.87,5600,0,11200,0,6350,12700,367,8691,881,9199,134,3948,7,17167,20047.0,41636.0,49623.0,17707.0
IL,WARREN,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 6,131.91,207.75,217.73,235.8,265.51,371.05,563.85,415.5,471.6,531.02,742.1,1127.7,547.41,603.52,662.93,874.02,679.33,735.44,794.85,1005.94,811.26,867.36,926.78,1137.86,339.66,367.72,397.42,502.97,471.59,499.64,529.34,634.89,603.51,631.55,661.27,766.81,3150,0,6300,0,6350,12700,367,8691,881,9199,134,3948,7,17167,20047.0,41636.0,49623.0,17707.0
IL,WARREN,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 6,113.55,178.81,187.4,202.95,228.52,319.36,485.29,357.62,405.9,457.04,638.72,970.58,471.17,519.44,570.59,752.27,584.72,633.0,684.14,865.82,698.27,746.55,797.69,979.37,292.36,316.5,342.07,432.91,405.9,430.04,455.62,546.46,519.46,543.59,569.16,660.01,4000,0,8000,0,6250,12500,367,8691,881,9199,134,3948,7,17167,20047.0,41636.0,49623.0,17707.0
IL,WASHINGTON,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 11,100.71,158.6,166.21,180.01,202.69,283.25,430.43,317.2,360.02,405.38,566.5,860.86,417.9,460.72,506.09,667.21,518.62,561.43,606.79,767.92,619.32,662.15,707.51,868.63,259.31,280.71,303.39,383.96,360.02,381.42,404.11,484.66,460.73,482.14,504.82,585.38,5000,0,12700,0,6250,12700,290,9625,527,8232,77,3090,3,14030,24846.0,51440.0,64171.0,14716.0
IL,WASHINGTON,Rural,Coventry Health Care,Bronze,PPO,Rating Area 11,131.91,207.74,217.72,235.79,265.5,371.03,563.82,415.48,471.58,531.0,742.06,1127.64,547.4,603.5,662.92,873.97,679.31,735.42,794.83,1005.89,811.24,867.33,926.76,1137.82,339.65,367.71,397.41,502.94,471.58,499.63,529.33,634.86,603.5,631.54,661.26,766.79,5600,0,11200,0,6350,12700,290,9625,527,8232,77,3090,3,14030,24846.0,51440.0,64171.0,14716.0
IL,WASHINGTON,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 11,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,290,9625,527,8232,77,3090,3,14030,24846.0,51440.0,64171.0,14716.0
IL,WASHINGTON,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 11,116.3,183.15,191.94,207.87,234.06,327.1,497.05,366.3,415.74,468.12,654.2,994.1,482.6,532.04,584.41,770.5,598.9,648.34,700.72,886.8,715.2,764.64,817.02,1003.1,299.45,324.17,350.36,443.4,415.75,440.47,466.65,559.7,532.04,556.77,582.96,676.0,4000,0,8000,0,6250,12500,290,9625,527,8232,77,3090,3,14030,24846.0,51440.0,64171.0,14716.0
IL,WAYNE,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,386,6949,762,9222,111,3882,7,16495,21493.0,39207.0,47879.0,16760.0
IL,WAYNE,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,386,6949,762,9222,111,3882,7,16495,21493.0,39207.0,47879.0,16760.0
IL,WAYNE,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,386,6949,762,9222,111,3882,7,16495,21493.0,39207.0,47879.0,16760.0
IL,WHITE,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,288,6685,578,7826,90,3149,4,13938,22081.0,39728.0,48666.0,14665.0
IL,WHITE,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,288,6685,578,7826,90,3149,4,13938,22081.0,39728.0,48666.0,14665.0
IL,WHITE,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,288,6685,578,7826,90,3149,4,13938,22081.0,39728.0,48666.0,14665.0
IL,WHITESIDE,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 6,97.9,154.16,161.57,174.98,197.03,275.33,418.41,308.33,349.96,394.06,550.67,836.82,406.24,447.86,491.96,648.57,504.14,545.76,589.86,746.48,602.04,643.66,687.76,844.38,252.07,272.88,294.93,373.24,349.97,370.78,392.83,471.14,447.87,468.68,490.73,569.04,5000,0,12700,0,6250,12700,1302,28466,2366,31896,306,12928,33,56118,23405.0,45266.0,54242.0,58498.0
IL,WHITESIDE,Urban,Coventry Health Care,Bronze,PPO,Rating Area 6,131.07,206.42,216.32,234.28,263.8,368.66,560.21,412.84,468.56,527.6,737.32,1120.42,543.91,599.63,658.67,868.39,674.98,730.7,789.74,999.46,806.05,861.77,920.81,1130.53,337.49,365.35,394.87,499.73,468.55,496.41,525.94,630.79,599.63,627.49,657.01,761.87,5600,0,11200,0,6350,12700,1302,28466,2366,31896,306,12928,33,56118,23405.0,45266.0,54242.0,58498.0
IL,WHITESIDE,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 6,131.91,207.75,217.73,235.8,265.51,371.05,563.85,415.5,471.6,531.02,742.1,1127.7,547.41,603.52,662.93,874.02,679.33,735.44,794.85,1005.94,811.26,867.36,926.78,1137.86,339.66,367.72,397.42,502.97,471.59,499.64,529.34,634.89,603.51,631.55,661.27,766.81,3150,0,6300,0,6350,12700,1302,28466,2366,31896,306,12928,33,56118,23405.0,45266.0,54242.0,58498.0
IL,WHITESIDE,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 6,113.55,178.81,187.4,202.95,228.52,319.36,485.29,357.62,405.9,457.04,638.72,970.58,471.17,519.44,570.59,752.27,584.72,633.0,684.14,865.82,698.27,746.55,797.69,979.37,292.36,316.5,342.07,432.91,405.9,430.04,455.62,546.46,519.46,543.59,569.16,660.01,4000,0,8000,0,6250,12500,1302,28466,2366,31896,306,12928,33,56118,23405.0,45266.0,54242.0,58498.0
IL,WILL,Urban,Aetna,Bronze,PPO,Rating Area 4,160.0,252.0,264.0,286.0,322.0,450.0,684.0,504.0,572.0,644.0,900.0,1368.0,664.0,732.0,804.0,1060.0,824.0,892.0,964.0,1220.0,984.0,1052.0,1124.0,1380.0,412.0,446.0,482.0,610.0,572.0,606.0,642.0,770.0,732.0,766.0,802.0,930.0,5750,0,11500,0,6350,12700,14441,357226,33424,425026,4651,183631,379,692661,29811.0,75906.0,85488.0,677560.0
IL,WILL,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 4,112.35,176.94,185.43,200.82,226.12,316.01,480.21,353.88,401.64,452.24,632.02,960.42,466.23,513.99,564.59,744.37,578.57,626.33,676.94,856.72,690.93,738.68,789.29,969.06,289.28,313.16,338.47,428.36,401.64,425.52,450.82,540.71,513.99,537.86,563.16,653.05,5000,0,12700,0,6250,12700,14441,357226,33424,425026,4651,183631,379,692661,29811.0,75906.0,85488.0,677560.0
IL,WILL,Urban,Coventry Health Care,Bronze,PPO,Rating Area 4,111.95,176.3,184.76,200.1,225.31,314.87,478.48,352.6,400.2,450.62,629.74,956.96,464.55,512.15,562.57,741.69,576.5,624.1,674.52,853.64,688.45,736.05,786.47,965.59,288.25,312.05,337.26,426.82,400.2,424.0,449.21,538.77,512.15,535.95,561.16,650.72,5600,0,11200,0,6350,12700,14441,357226,33424,425026,4651,183631,379,692661,29811.0,75906.0,85488.0,677560.0
IL,WILL,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 4,131.91,207.75,217.73,235.8,265.51,371.05,563.85,415.5,471.6,531.02,742.1,1127.7,547.41,603.52,662.93,874.02,679.33,735.44,794.85,1005.94,811.26,867.36,926.78,1137.86,339.66,367.72,397.42,502.97,471.59,499.64,529.34,634.89,603.51,631.55,661.27,766.81,3150,0,6300,0,6350,12700,14441,357226,33424,425026,4651,183631,379,692661,29811.0,75906.0,85488.0,677560.0
IL,WILL,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 4,137.16,216.01,226.38,245.17,276.06,385.79,586.25,432.02,490.34,552.12,771.58,1172.5,569.18,627.51,689.29,908.75,706.35,764.68,826.46,1045.92,843.53,901.84,963.63,1183.09,353.17,382.34,413.23,522.96,490.34,519.51,550.4,660.13,627.52,656.68,687.56,797.3,4000,0,8000,0,6250,12500,14441,357226,33424,425026,4651,183631,379,692661,29811.0,75906.0,85488.0,677560.0
IL,WILLIAMSON,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,1637,31873,2562,38554,329,15213,57,67328,22164.0,40579.0,50929.0,66357.0
IL,WILLIAMSON,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,1637,31873,2562,38554,329,15213,57,67328,22164.0,40579.0,50929.0,66357.0
IL,WILLIAMSON,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,1637,31873,2562,38554,329,15213,57,67328,22164.0,40579.0,50929.0,66357.0
IL,WINNEBAGO,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 5,109.92,173.1,181.41,196.47,221.22,309.16,469.8,346.2,392.94,442.44,618.32,939.6,456.12,502.86,552.36,728.24,566.04,612.78,662.28,838.16,675.96,722.7,772.2,948.08,283.02,306.39,331.14,419.08,392.94,416.31,441.06,529.0,502.86,526.23,550.98,638.92,5000,0,12700,0,6250,12700,8095,141196,15412,167479,1992,68654,202,284778,24008.0,47198.0,59814.0,295266.0
IL,WINNEBAGO,Urban,Coventry Health Care,Bronze,PPO,Rating Area 5,122.48,192.89,202.14,218.93,246.51,344.49,523.49,385.78,437.86,493.02,688.98,1046.98,508.26,560.34,615.5,811.46,630.74,682.82,737.98,933.94,753.22,805.3,860.46,1056.42,315.37,341.41,368.99,466.97,437.85,463.89,491.47,589.45,560.32,586.37,613.95,711.93,5600,0,11200,0,6350,12700,8095,141196,15412,167479,1992,68654,202,284778,24008.0,47198.0,59814.0,295266.0
IL,WINNEBAGO,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 5,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,8095,141196,15412,167479,1992,68654,202,284778,24008.0,47198.0,59814.0,295266.0
IL,WINNEBAGO,Urban,"Humana Health Plan, Inc.",Bronze,HMO,Rating Area 5,128.85,202.92,212.65,230.3,259.32,362.4,550.72,405.84,460.6,518.64,724.8,1101.44,534.68,589.45,647.49,853.65,663.54,718.3,776.33,982.5,792.38,847.15,905.18,1111.34,331.77,359.15,388.16,491.25,460.62,488.0,517.02,620.09,589.46,616.84,645.86,748.94,6300,0,12600,0,6300,12600,8095,141196,15412,167479,1992,68654,202,284778,24008.0,47198.0,59814.0,295266.0
IL,WINNEBAGO,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 5,137.81,217.02,227.44,246.32,277.36,387.6,589.0,434.04,492.64,554.72,775.2,1178.0,571.85,630.45,692.53,913.01,709.66,768.26,830.34,1050.82,847.47,906.06,968.15,1188.63,354.83,384.13,415.17,525.41,492.64,521.94,552.98,663.22,630.45,659.75,690.79,801.03,4000,0,8000,0,6250,12500,8095,141196,15412,167479,1992,68654,202,284778,24008.0,47198.0,59814.0,295266.0
IL,WOODFORD,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 7,108.81,171.35,179.58,194.48,218.99,306.04,465.05,342.7,388.96,437.98,612.08,930.1,451.51,497.77,546.79,720.89,560.31,606.57,655.6,829.7,669.13,715.39,764.41,938.51,280.15,303.28,327.8,414.85,388.97,412.1,436.61,523.66,497.78,520.91,545.42,632.47,5000,0,12700,0,6250,12700,782,19161,1209,22150,231,9880,20,38726,29475.0,65890.0,75601.0,38664.0
IL,WOODFORD,Rural,Coventry Health Care,Bronze,PPO,Rating Area 7,99.84,157.22,164.78,178.46,200.94,280.82,426.73,314.45,356.92,401.88,561.64,853.46,414.29,456.76,501.72,661.48,514.14,556.6,601.55,761.31,613.98,656.44,701.4,861.16,257.07,278.3,300.77,380.65,356.9,378.14,400.62,480.5,456.75,477.98,500.46,580.33,5600,0,11200,0,6350,12700,782,19161,1209,22150,231,9880,20,38726,29475.0,65890.0,75601.0,38664.0
IL,WOODFORD,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 7,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,782,19161,1209,22150,231,9880,20,38726,29475.0,65890.0,75601.0,38664.0
IL,WOODFORD,Rural,Humana Insurance Company,Bronze,PPO,Rating Area 7,127.64,201.02,210.65,228.14,256.88,359.0,545.54,402.04,456.28,513.76,718.0,1091.09,529.68,583.91,641.4,845.64,657.32,711.56,769.04,973.28,784.96,839.2,896.68,1100.92,328.66,355.78,384.52,486.64,456.3,483.41,512.16,614.28,583.94,611.05,639.79,741.92,6300,0,12600,0,6300,12600,782,19161,1209,22150,231,9880,20,38726,29475.0,65890.0,75601.0,38664.0
IL,WOODFORD,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 7,128.59,202.5,212.22,229.84,258.8,361.66,549.58,405.0,459.68,517.6,723.32,1099.16,533.59,588.27,646.19,851.91,662.18,716.86,774.78,980.5,790.77,845.45,903.37,1109.09,331.09,358.43,387.39,490.25,459.68,487.02,515.98,618.84,588.27,615.61,644.56,747.43,4000,0,8000,0,6250,12500,782,19161,1209,22150,231,9880,20,38726,29475.0,65890.0,75601.0,38664.0
